--------------------
BDMEP - INMET
--------------------
Estação           : SAO PAULO MIR de SANTANA  - SP (OMM: 83781)
Latitude  (graus) : -23.5
Longitude (graus) : -46.61
Altitude  (metros): 792.06
Estação Operante
Inicio de operação: 01/12/1945
Periodo solicitado dos dados: 01/01/2000 a 27/08/2015
Os dados listados abaixo são os que encontram-se digitados no BDMEP
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;TempBulboSeco;TempBulboUmido;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVentoNebulosidade;
83781;27/01/2010;1200;22;20.1;84;923.8;14;0.7;10;
83781;27/01/2010;1800;28;22.7;63;921.3;32;4;7;
83781;28/01/2010;0000;22.8;20.8;84;927.8;32;2.6;10;
83781;28/01/2010;1200;23.1;20.8;81;923.8;5;3.6;10;
83781;28/01/2010;1800;20.6;20.1;96;922.6;9;1;10;
83781;29/01/2010;0000;22;20.7;89;923.8;9;4;10;
83781;29/01/2010;1200;20.2;19.3;91;925;27;2.5;10;
83781;29/01/2010;1800;22.5;21.2;89;924.5;32;2.5;10;
83781;30/01/2010;0000;21.4;19.8;86;925.5;5;4.1;10;
83781;30/01/2010;1200;21.9;20.7;90;928.1;27;4.1;10;
83781;30/01/2010;1800;23.8;20.9;77;927;27;2.5;10;
83781;31/01/2010;0000;22.9;21.1;86;926.6;32;0.8;4;
83781;31/01/2010;1200;24.6;21.8;78;927.7;9;2.1;9;
83781;31/01/2010;1800;27.5;21.6;58;925.5;36;4.5;10;
83781;01/02/2010;0000;21.7;19.7;83;927.6;27;1.1;10;
83781;01/02/2010;1200;25.8;21.1;65;927.5;36;0.8;5;
83781;01/02/2010;1800;32.7;23;43;924.5;32;3.6;8;
83781;02/02/2010;0000;21.5;20.1;87;926.6;5;2;10;
83781;02/02/2010;1200;25.8;21.1;65;927.3;0;0;2;
83781;02/02/2010;1800;33.1;22.1;37;924.2;32;2.6;6;
83781;03/02/2010;0000;22;19.1;76;925.9;36;2.3;6;
83781;03/02/2010;1200;27;22.2;65;926.2;9;1.6;0;
83781;03/02/2010;1800;31.5;22.5;45;923;27;2;7;
83781;04/02/2010;0000;21.6;21.3;97;925.4;27;1;3;
83781;04/02/2010;1200;26;22.1;71;925.9;36;0.8;5;
83781;04/02/2010;1800;32.2;23.3;45;923.5;32;5;9;
83781;05/02/2010;0000;22.8;20.7;85;924.9;9;1.6;2;
83781;05/02/2010;1200;27;22;64;925.4;5;1.6;0;
83781;05/02/2010;1800;32.8;22.9;42;922.6;36;2;5;
83781;06/02/2010;0000;23.3;20.3;77;924.2;36;1.6;1;
83781;06/02/2010;1200;27.9;21.3;55;924.4;5;4.1;1;
83781;06/02/2010;1800;32.1;23.1;46;921.7;36;2.3;6;
83781;07/02/2010;0000;22.8;19.9;76;924.3;36;1.6;3;
83781;07/02/2010;1200;27.3;21.1;56;924.5;36;4.1;0;
83781;07/02/2010;1800;31.4;21.7;41;922.2;36;3.3;8;
83781;08/02/2010;0000;26;21.8;68;923.9;27;1.6;2;
83781;08/02/2010;1200;26.5;20.7;56;924.2;36;4.1;0;
83781;08/02/2010;1800;30.9;21.5;42;921.2;36;5.6;7;
83781;09/02/2010;0000;27.5;21.4;56;921.9;36;1.6;2;
83781;09/02/2010;1200;26.3;20.1;56;921.6;36;4.6;6;
83781;09/02/2010;1800;29.7;21.3;46;919.5;36;5.3;10;
83781;10/02/2010;0000;23.2;19.8;73;922;9;4;10;
83781;10/02/2010;1200;26.2;20.9;61;923.2;32;3.1;8;
83781;10/02/2010;1800;23.1;20.5;79;922.4;32;2.8;10;
83781;11/02/2010;0000;22.8;20.5;82;923.9;5;3.5;10;
83781;11/02/2010;1200;25.4;21.5;70;924.9;5;1.8;6;
83781;11/02/2010;1800;29.4;22.1;53;923.5;27;2.1;9;
83781;12/02/2010;0000;21.2;20.5;93;927;0;0;10;
83781;12/02/2010;1200;23.7;21.9;85;928.2;5;1.6;8;
83781;12/02/2010;1800;31.4;21.1;38;924.6;9;2;6;
83781;13/02/2010;0000;24.8;22.3;80;926.8;18;2.3;10;
83781;13/02/2010;1200;25.2;22;76;927.8;0;0;7;
83781;13/02/2010;1800;31.9;20.4;33;924.9;5;3.3;6;
83781;14/02/2010;0000;26.2;22.5;73;926.1;14;3;0;
83781;14/02/2010;1200;27.1;20.7;54;926.6;5;2.6;1;
83781;14/02/2010;1800;32.3;21.2;36;923.9;27;3.1;6;
83781;15/02/2010;0000;27.1;21.2;55;924.2;0;0;;
83781;15/02/2010;1200;26.1;21.1;63;924.8;9;3.3;8;
83781;15/02/2010;1800;32.7;23.3;44;922.7;32;3.3;5;
83781;16/02/2010;0000;27.3;22.2;63;923.2;14;0.8;4;
83781;16/02/2010;1200;27.1;22.2;64;924.1;5;2;5;
83781;16/02/2010;1800;31.1;22.5;47;922.5;32;4.1;7;
83781;17/02/2010;0000;27.8;23.2;67;923.9;5;2;5;
83781;17/02/2010;1200;26.8;22.2;66;925.2;32;1.3;8;
83781;17/02/2010;1800;27.8;22.5;62;923.7;32;3.3;10;
83781;18/02/2010;0000;21;20.2;93;926.6;9;1.8;10;
83781;18/02/2010;1200;21.2;20.2;91;927.2;5;3.5;10;
83781;18/02/2010;1800;24.4;21.2;75;926.5;14;2.8;10;
83781;19/02/2010;0000;22.9;21.1;86;927.8;5;1.6;10;
83781;19/02/2010;1200;24.2;21.1;76;928.9;9;2.8;5;
83781;19/02/2010;1800;24.1;20.7;73;928.2;32;4.1;10;
83781;20/02/2010;0000;21.8;20.1;86;928.7;5;5;10;
83781;20/02/2010;1200;21.9;20.1;85;929.2;9;0.8;10;
83781;20/02/2010;1800;29.6;21.5;48;925.5;0;0;9;
83781;21/02/2010;0000;24.6;20.7;70;927;5;0.8;7;
83781;21/02/2010;1200;25.4;21.5;70;927.1;14;1;2;
83781;21/02/2010;1800;31.3;23.2;49;923.7;27;3.6;7;
83781;22/02/2010;0000;26.3;22.5;72;925;18;1.8;4;
83781;22/02/2010;1200;27;22.3;66;925.1;9;0.8;2;
83781;22/02/2010;1800;31.3;23;49;922.4;27;2.5;5;
83781;23/02/2010;0000;24.3;22.3;84;923.8;9;1;10;
83781;23/02/2010;1200;27;22.2;65;923.7;32;0.7;3;
83781;23/02/2010;1800;32.3;22.3;40;921;27;4.5;7;
83781;24/02/2010;0000;25.4;21.9;73;923.6;36;4.1;10;
83781;24/02/2010;1200;26.8;22.4;65;924;32;2;7;
83781;24/02/2010;1800;27.5;22.1;62;921.4;23;4.5;9;
83781;25/02/2010;0000;23.6;21.7;85;924.4;14;4.3;10;
83781;25/02/2010;1200;22.2;20.8;87;925.3;18;3.3;10;
83781;25/02/2010;1800;20.8;19.4;87;925.3;32;4.3;10;
83781;26/02/2010;0000;18.9;17.7;88;927.1;5;5.5;10;
83781;26/02/2010;1200;19.1;17.1;82;927.2;14;5.8;10;
83781;26/02/2010;1800;22.4;18.7;70;925.3;18;4;10;
83781;27/02/2010;0000;19.4;17.3;81;926.7;9;3.6;10;
83781;27/02/2010;1200;21.1;17.7;71;926.7;9;3.3;8;
83781;27/02/2010;1800;23.4;19.7;71;924.8;14;3.6;10;
83781;28/02/2010;0000;20.7;18;76;926.5;9;4.1;10;
83781;28/02/2010;1200;20;19.3;93;926.6;5;2.5;10;
83781;28/02/2010;1800;21.1;20.3;92;924.4;9;2.5;10;
83781;01/03/2010;0000;19;18.7;97;926;14;1.3;10;
83781;01/03/2010;1200;16.7;15.8;91;926.1;9;5.3;10;
83781;01/03/2010;1800;18.6;17.3;87;925.5;9;4.8;10;
83781;02/03/2010;0000;18.4;17.3;89;926.6;14;5.8;10;
83781;02/03/2010;1200;19.8;17.1;77;926.6;9;3.3;10;
83781;02/03/2010;1800;20.4;19.3;89;924.8;18;4.6;10;
83781;03/03/2010;0000;18.7;17;85;925.4;14;5.8;10;
83781;03/03/2010;1200;19.8;17.5;80;925.7;9;3.6;10;
83781;03/03/2010;1800;22.2;20.1;83;924.5;14;3;10;
83781;04/03/2010;0000;19.8;18.8;91;924.8;14;4.6;10;
83781;04/03/2010;1200;21.2;19.5;85;925.6;9;3.1;10;
83781;04/03/2010;1800;23.2;21.1;83;924.3;18;2;10;
83781;05/03/2010;0000;21.4;19.9;87;925;9;5.6;10;
83781;05/03/2010;1200;21.7;19.4;80;925.1;9;2.5;10;
83781;05/03/2010;1800;23.8;20.7;76;923.6;18;3;10;
83781;06/03/2010;0000;21.4;19.4;83;923;18;3.3;10;
83781;06/03/2010;1200;17.4;16.9;95;922.8;23;1.8;10;
83781;06/03/2010;1800;19.2;18.2;90;920.9;23;1.1;10;
83781;07/03/2010;0000;18.7;17.5;88;921.9;14;2.5;4;
83781;07/03/2010;1200;17.9;16.5;86;920.7;9;2;10;
83781;07/03/2010;1800;26.8;20;53;918.9;36;2.6;7;
83781;08/03/2010;0000;20.4;18.5;84;920.6;23;1.6;10;
83781;08/03/2010;1200;19.1;17.5;85;921.2;36;2.5;5;
83781;08/03/2010;1800;28.1;19.5;43;919.7;23;2.7;8;
83781;09/03/2010;0000;22.2;20.1;83;922.4;14;0.7;7;
83781;09/03/2010;1200;24;18.1;56;923.1;32;3.6;1;
83781;09/03/2010;1800;28.9;18.9;36;920.9;32;3.1;6;
83781;10/03/2010;0000;25.6;20;59;922.3;36;1;1;
83781;10/03/2010;1200;24.9;19.2;59;922.3;32;3.1;7;
83781;10/03/2010;1800;30.2;20.2;38;919.8;32;4;6;
83781;11/03/2010;0000;26.5;20.5;58;919.8;32;0.8;2;
83781;11/03/2010;1200;27.4;20.1;51;921.6;36;1.6;0;
83781;11/03/2010;1800;31.2;20.6;36;919;27;4.3;6;
83781;12/03/2010;0000;26.8;20.4;54;920;0;0;4;
83781;12/03/2010;1200;26.6;19.9;53;921.6;36;2.3;1;
83781;12/03/2010;1800;31.5;20.9;37;919.4;32;4.3;4;
83781;13/03/2010;0000;25.7;20.9;84;921.6;5;2;1;
83781;13/03/2010;1200;27;21.5;60;923.2;36;2.5;3;
83781;13/03/2010;1800;31.6;21.4;39;921.8;36;5;5;
83781;14/03/2010;0000;27.1;21.5;59;922.7;5;0.8;0;
83781;14/03/2010;1200;26.5;21;60;923.4;32;5;6;
83781;14/03/2010;1800;28.5;23;62;921.3;27;4.5;10;
83781;15/03/2010;0000;21.1;19.3;84;925;36;1.3;10;
83781;15/03/2010;1200;20.8;19.5;88;926.7;32;4.1;10;
83781;15/03/2010;1800;25.9;21.2;65;924.1;27;4.5;10;
83781;16/03/2010;0000;23.8;20.2;72;926.6;32;1.3;6;
83781;16/03/2010;1200;21.6;19.1;79;929;18;2.3;9;
83781;16/03/2010;1800;26.8;20.2;54;927.9;18;4.3;7;
83781;17/03/2010;0000;21.4;18.9;80;930.3;9;5;10;
83781;17/03/2010;1200;21.9;18.5;72;930.1;5;4.8;9;
83781;17/03/2010;1800;22.8;19.5;73;929;14;4.5;10;
83781;18/03/2010;0000;19.8;17.1;77;930.4;18;3.3;10;
83781;18/03/2010;1200;19.5;17.7;84;930.1;5;4.1;10;
83781;18/03/2010;1800;26.8;20.7;56;926.8;14;2.8;5;
83781;19/03/2010;0000;22;21;91;928.2;14;2.5;10;
83781;19/03/2010;1200;23.8;20.3;72;927.9;18;3.3;3;
83781;19/03/2010;1800;29;21.4;50;924.5;27;2.3;8;
83781;20/03/2010;0000;20.6;19.1;88;926.4;5;3;0;
83781;20/03/2010;1200;23.4;20.2;75;925.3;0;0;1;
83781;20/03/2010;1800;29.9;20.7;42;921.7;32;3.5;9;
83781;21/03/2010;0000;21.4;19.3;82;923.1;14;4.1;10;
83781;21/03/2010;1200;20.9;19.6;88;921.1;36;2.1;10;
83781;21/03/2010;1800;28.1;22;57;917.5;32;3.6;7;
83781;22/03/2010;0000;23.6;20.7;77;920.2;36;3.1;1;
83781;22/03/2010;1200;22.8;20.3;80;921.5;36;4.3;4;
83781;22/03/2010;1800;29.9;22.9;53;919;27;4.6;8;
83781;23/03/2010;0000;23;19.3;70;922.8;27;1.6;8;
83781;23/03/2010;1200;25.2;20.5;65;924.6;32;2.6;1;
83781;23/03/2010;1800;30.4;23.1;53;923.3;14;5;9;
83781;24/03/2010;0000;23.6;21.6;84;926.2;9;2.5;9;
83781;24/03/2010;1200;24.8;21.2;72;926.2;5;2.1;9;
83781;24/03/2010;1800;32.1;21.7;39;923.6;27;2.5;9;
83781;25/03/2010;0000;24;21.8;82;926.2;14;2.1;9;
83781;25/03/2010;1200;24.3;21.6;79;927.4;27;1.6;8;
83781;25/03/2010;1800;25;20.6;67;923.9;32;5.1;10;
83781;26/03/2010;0000;21.9;20.9;91;927.3;14;2.6;10;
83781;26/03/2010;1200;24.3;21.8;80;927.8;0;0;8;
83781;26/03/2010;1800;24;20.5;72;925.3;18;3.5;9;
83781;27/03/2010;0000;21.3;20.2;90;926.6;9;1.6;8;
83781;27/03/2010;1200;23.8;21.3;80;927;0;0;7;
83781;27/03/2010;1800;28.3;22.5;59;924.3;23;1.8;9;
83781;28/03/2010;0000;22.6;21.2;88;926.2;23;1.8;10;
83781;28/03/2010;1200;21.9;20.4;88;926.3;14;2;10;
83781;28/03/2010;1800;25;20.9;68;922.7;27;2.8;10;
83781;29/03/2010;0000;22.4;20.7;87;923.7;23;1.6;10;
83781;29/03/2010;1200;24.4;21.3;75;924.3;36;1.3;7;
83781;29/03/2010;1800;25.1;21.3;70;922.1;27;3;9;
83781;30/03/2010;0000;20.2;19.7;95;925.6;5;1.8;10;
83781;30/03/2010;1200;21.6;20.1;88;925.6;27;2.1;10;
83781;30/03/2010;1800;26.7;22.3;68;923.8;14;3;10;
83781;31/03/2010;0000;21.7;19.8;84;925.3;23;3.6;10;
83781;31/03/2010;1200;22;19.3;77;926.8;9;2.5;9;
83781;31/03/2010;1800;25.2;20.6;66;924.3;9;2.5;10;
83781;01/04/2010;0000;20.8;18.6;82;926;9;4.3;10;
83781;01/04/2010;1200;22.6;19.1;72;926.9;9;3.3;8;
83781;01/04/2010;1800;23.8;20.5;74;924.9;9;3.3;10;
83781;02/04/2010;0000;22.2;19.8;80;925.9;9;1.6;10;
83781;02/04/2010;1200;20.7;18.6;82;927;9;3.3;10;
83781;02/04/2010;1800;27.2;20.9;55;924.2;9;2.1;9;
83781;03/04/2010;0000;22.2;20.3;84;926.1;14;1.8;10;
83781;03/04/2010;1200;20.5;19.8;93;926.8;5;4.1;10;
83781;03/04/2010;1800;22.9;21.1;86;923.2;14;1.1;10;
83781;04/04/2010;0000;20.8;20.2;95;925;14;3;10;
83781;04/04/2010;1200;22.5;21.2;89;924.9;32;1.3;9;
83781;04/04/2010;1800;26.2;22.2;71;922.6;23;2.6;10;
83781;05/04/2010;0000;21.2;20.2;91;924.6;18;1.3;10;
83781;05/04/2010;1200;20;19.5;95;926.8;23;2.1;10;
83781;05/04/2010;1800;20.5;19.2;89;925.5;23;6.3;10;
83781;06/04/2010;0000;17.4;17.1;97;926.9;23;3.5;10;
83781;06/04/2010;1200;16.2;15.6;94;925.8;23;3.3;10;
83781;06/04/2010;1800;14.6;13.9;92;926;23;5.8;10;
83781;07/04/2010;0000;13.6;12.4;87;926.2;18;2.3;3;
83781;07/04/2010;1200;16.2;14.8;85;926.2;23;2;8;
83781;07/04/2010;1800;17.8;14.8;72;925.3;18;3.6;10;
83781;08/04/2010;0000;15;13.8;88;926.7;18;3.3;8;
83781;08/04/2010;1200;16.1;14.5;84;927.3;18;3.3;10;
83781;08/04/2010;1800;18.8;13.9;56;926.6;18;5.8;10;
83781;09/04/2010;0000;15;14.3;93;928.5;18;4.1;10;
83781;09/04/2010;1200;16.5;14.6;81;930.8;18;3;10;
83781;09/04/2010;1800;18.4;15.6;75;930.1;18;3.3;10;
83781;10/04/2010;0000;16;14.7;86;931.5;18;2;10;
83781;10/04/2010;1200;16.9;15.1;83;931;14;3.5;9;
83781;10/04/2010;1800;19.8;16.4;70;928.8;14;4;9;
83781;11/04/2010;0000;16.8;15.1;84;930.6;14;2.5;10;
83781;11/04/2010;1200;18.1;15.6;77;930.1;9;2.8;9;
83781;11/04/2010;1800;21.2;17.1;66;927.7;14;3.5;9;
83781;12/04/2010;0000;17.7;16.2;86;930;14;4.8;10;
83781;12/04/2010;1200;17.4;15.3;80;930.4;9;3.1;9;
83781;12/04/2010;1800;22.9;16.6;52;927.3;9;1.6;7;
83781;13/04/2010;0000;18;16.2;83;930.1;14;4.3;6;
83781;13/04/2010;1200;18.8;16;75;932.4;5;5.8;5;
83781;13/04/2010;1800;24.5;18.1;53;929.7;9;2;8;
83781;14/04/2010;0000;19.7;16.4;70;931.5;14;4.1;5;
83781;14/04/2010;1200;18.9;16.5;78;932.2;5;5.8;4;
83781;14/04/2010;1800;25.1;18.3;53;928.9;14;3;6;
83781;15/04/2010;0000;19.9;17.7;81;930.3;18;2.5;10;
83781;15/04/2010;1200;21;18.2;76;929.5;5;2.8;9;
83781;15/04/2010;1800;27;19.9;51;925.9;23;2.6;8;
83781;16/04/2010;0000;22.1;19.2;76;927.4;23;1.5;7;
83781;16/04/2010;1200;21.4;18.3;74;928;5;0.7;3;
83781;16/04/2010;1800;28.3;18.5;37;925;23;3;8;
83781;17/04/2010;0000;23.4;17.8;57;927.3;23;1.1;7;
83781;17/04/2010;1200;22.2;18.2;68;929.1;23;0.8;4;
83781;17/04/2010;1800;28.6;16.7;27;926.9;9;3;2;
83781;18/04/2010;0000;21.4;18.5;76;929.9;9;2.6;0;
83781;18/04/2010;1200;20.8;16.8;66;931.1;9;4.1;4;
83781;18/04/2010;1800;26.4;16.9;36;927.9;9;3.3;5;
83781;19/04/2010;0000;21.4;17.6;68;928.9;14;2.3;0;
83781;19/04/2010;1200;17.8;16.2;85;928.6;9;4.1;6;
83781;19/04/2010;1800;28.5;19.2;40;925.8;32;3;2;
83781;20/04/2010;0000;22.7;16.9;55;926.8;9;2;0;
83781;20/04/2010;1200;21.8;17.9;67;926.8;0;0;5;
83781;20/04/2010;1800;29.1;20.3;44;923.4;32;3.1;7;
83781;21/04/2010;0000;23.8;19;62;925.4;9;1.5;3;
83781;21/04/2010;1200;23.4;19.3;67;926.6;0;0;1;
83781;21/04/2010;1800;29.7;20.4;41;922.9;27;4.1;6;
83781;22/04/2010;0000;24.9;19.1;58;924.7;9;1.6;2;
83781;22/04/2010;1200;24.4;20.6;71;924.6;0;0;4;
83781;22/04/2010;1800;29.1;20.5;45;921.9;32;4.1;8;
83781;23/04/2010;0000;23.8;20.3;72;924.4;36;1.1;;
83781;23/04/2010;1200;25.6;20.2;60;924.5;36;2;10;
83781;23/04/2010;1800;26.8;21.3;60;924.3;27;2.3;10;
83781;24/04/2010;0000;19.8;19.1;94;927.2;9;1.8;10;
83781;24/04/2010;1200;20.3;18.5;85;929.3;18;1.6;10;
83781;24/04/2010;1800;23;19.8;74;925.9;14;3.6;10;
83781;25/04/2010;0000;21.8;20.1;86;928.5;18;2.5;10;
83781;25/04/2010;1200;22.5;20.6;85;928.5;9;2.5;10;
83781;25/04/2010;1800;28.7;23;61;924;5;2;9;
83781;26/04/2010;0000;23.5;21.3;82;925.2;32;1;5;
83781;26/04/2010;1200;25.1;21.6;73;926;36;0.8;3;
83781;26/04/2010;1800;28.8;20;43;922.6;32;5.3;4;
83781;27/04/2010;0000;25;18.7;54;924.5;36;1.3;5;
